datetime,open,high,low,close,volume,bar_index,src,xATR,nLoss,xATRTrailingStop,ut_pos,raw_buy,raw_sell,hma,hma_prev,atr_norm,hma_slope,hma_slope_norm,slope_threshold,dist_ok,cooldown_ok,range_buy_ok,range_sell_ok,buy,sell,signal,blocked_buy,blocked_sell,is_chop,stable_bias
2026-06-18 11:10:00+05:30,57745.55,57763.5,57707.25,57718.25,0,1223,57718.25,59.52326463754984,178.56979391264952,57672.22051664284,1,False,False,57725.73145238096,57719.23902380952,59.52326463754984,19.90278571430099,0.33436986085177617,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 11:15:00+05:30,57718.8,57741.4,57687.85,57701.35,0,1224,57701.35,59.09660287772506,177.2898086331752,57672.22051664284,1,False,False,57725.666809523806,57725.73145238096,59.09660287772506,15.434619047613523,0.26117607943639015,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 11:20:00+05:30,57704.3,57761.5,57681.6,57732.5,0,1225,57732.5,60.582559815030514,181.74767944509153,57672.22051664284,1,False,False,57725.635190476176,57725.666809523806,60.582559815030514,6.396166666658246,0.10557768912681961,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 11:25:00+05:30,57738.05,57752.75,57720.6,57740.35,0,1226,57740.35,58.55166268538558,175.65498805615675,57672.22051664284,1,False,False,57726.07611904761,57725.635190476176,58.55166268538558,0.344666666649573,0.00588653935416938,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 11:30:00+05:30,57745.65,57795.85,57722.6,57772.9,0,1227,57772.9,59.601543922143755,178.80463176643127,57672.22051664284,1,False,False,57732.015642857135,57726.07611904761,59.601543922143755,6.3488333333298215,0.10652128981127014,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 11:35:00+05:30,57777.1,57786.35,57754.0,57776.25,0,1228,57776.25,57.655005070561955,172.96501521168585,57672.22051664284,1,False,False,57742.74247619046,57732.015642857135,57.655005070561955,17.107285714286263,0.29671813736464425,0.045,True,True,False,False,False,False,,False,False,False,1
2026-06-18 11:40:00+05:30,57778.15,57817.2,57759.1,57816.1,0,1229,57816.1,57.686790422664565,173.0603712679937,57672.22051664284,1,False,False,57761.009047619045,57742.74247619046,57.686790422664565,34.93292857143388,0.6055620067520532,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 11:45:00+05:30,57814.65,57851.35,57802.4,57834.1,0,1230,57834.1,57.0627339639026,171.18820189170782,57672.22051664284,1,False,False,57785.14542857143,57761.009047619045,57.0627339639026,53.129785714292666,0.9310767645290552,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 11:50:00+05:30,57837.0,57838.0,57780.3,57805.55,0,1231,57805.55,57.108252966480784,171.32475889944234,57672.22051664284,1,False,False,57805.51204761905,57785.14542857143,57.108252966480784,62.76957142858737,1.0991331054275018,0.045,False,True,False,False,False,False,,False,False,False,1
2026-06-18 11:55:00+05:30,57811.55,57821.55,57790.15,57817.65,0,1232,57817.65,55.27194918316083,165.8158475494825,57672.22051664284,1,False,False,57821.464333333344,57805.51204761905,55.27194918316083,60.45528571429895,1.093778790285856,0.045,False,True,False,False,False,False,,False,False,False,1
2026-06-18 12:00:00+05:30,57816.6,57881.2,57814.1,57871.6,0,1233,57871.6,56.1168099557921,168.3504298673763,57703.24957013262,1,False,False,57839.408571428576,57821.464333333344,56.1168099557921,54.26314285714761,0.966967703614928,0.045,True,True,True,False,False,False,,False,False,False,1
2026-06-18 12:05:00+05:30,57872.6,57906.6,57850.0,57887.85,0,1234,57887.85,56.15132353037827,168.4539705911348,57719.39602940886,1,False,False,57858.764619047615,57839.408571428576,56.15132353037827,53.252571428565716,0.9483760681038211,0.045,True,True,True,False,False,False,,False,False,False,1
